crimeRelatedentity		TweetNumber	TweetID	Username	Date	Concept	Latitud	Longitud	Tweet	JoyScore	BadFeelingsScore	Locations mentioned		
burglary		5188	2.64457078444286E+017	CrimestopperDeb	2012-11-02 16:00	Burglary	39.1160446	-84.502291	she has a gun and she s not afraid to use it victim of a burglary ring how they got caught is interesting at 6 12	0.169303	0.2678815			
burglary		5189	1.64682495323931E+017	cincinnaticrime	2012-02-01 07:12	Burglary	39.1322418	-84.490566	burglary on 8xx lincoln avenue cincinnati oh via calls for service non residential burg	0.209011	0.19011025	cincinnati		
burglary	stalking	5190	1.63109122949136E+017	topix_oh	2012-01-27 23:00	Burglary	39.1337754	-84.4590271	cincinnati cop indicted on burglary stalking charges cincinnati ohio	0.051505	0.189432	cincinnati	ohio	
burglary		5191	1.72750771237036E+017	45207	2012-02-23 13:32	Burglary	39.14538	-84.468998	xavier students tackle suspect during burglary via	0.107712	0.27360925	xavier		
burglary		5192	1.72686390046372E+017	45207	2012-02-23 09:16	Burglary	39.14538	-84.468998	suspect arrested in frat house burglary via	0.019018	0.3329765	frat house		
burglary		5193	1.72750771681632E+017	45229	2012-02-23 13:32	Burglary	39.153504	-84.485512	xavier students tackle suspect during burglary via	0.107712	0.27360925	xavier		
burglary		5194	1.72686391183024E+017	45229	2012-02-23 09:16	Burglary	39.153504	-84.485512	suspect arrested in frat house burglary via	0.019018	0.3329765	frat house		
burglary		5195	1.64440395550429E+017	cincinnaticrime	2012-01-31 15:10	Burglary	39.1529098	-84.56336	burglary on 24xx baltimore avenue cincinnati oh via calls for service non residential burg	0.218973	0.1902935	cincinnati		
burglary		5196	1.67204325481906E+017	cincinnaticrime	2012-02-08 06:13	Burglary	39.178812	-84.510199	burglary on xx craft street cincinnati oh via calls for service be in prog jo	0.387513	0.16794125	cincinnati		
burglary		5197	1.77351391654851E+017	cincinnaticrime	2012-03-07 06:14	Burglary	39.1900782	-84.513952	burglary on 6xx dutch colony drive cincinnati oh via calls for service be in prog jo	0.292495	0.1612115	cincinnati		
murder		5344	2.65487276098847E+017	topix_ky	2012-11-05 11:14	Case	39.0836712	-84.5085536	nky man to be sentenced in murder case covington kentucky	0.014482	0.310871	covington	kentucky	
murder		5398	2.56974754358116E+017	9millieboi	2012-10-13 00:28	Case	39.0186638	-84.622979	if ah nigga try rob me it might be a murder case	0.004427	0.2948625			
rape		5534	2.36188183581315E+017	dannynasty	2012-08-16 15:50	Case	39.132202	-84.584086	ain t seen my nigga in a min he must still be on da run for dat rape case back in 06 lol been workin kid	0.062541	0.300186			
harassment		5614	2.6661624775458E+017	Brandy_513	2012-11-08 14:00	Case	39.1489868	-84.5363684	i swear next person who calls with their number blocked is gonna catch a case for harassment	0.061919	0.29278775			
murder		5731	2.77050644513305E+017	AmsMarie21	2012-12-07 09:03	Case	39.1998086	-84.3809656	i didn t know detectives only have 48 hours to solve a murder case talk about stressful	0.017609	0.3230605			
murder		5894	2.43521716335288E+017	loudpackdrive	2012-09-05 21:31	Case	39.26120328	-84.47142034	murder des soft niggas now im in court for a pillow case	0.014196	0.28608275			
murder		5948	1.85205210535301E+017	DesaiKaushal	2012-03-28 23:22	Case	39.2875999	-84.3921502	could you please look at this dhruti patel choksi murder suicide case police s part is real sketchy	0.002205	0.30389			
theft		6499	2.23155203006927E+017	yatown_news	2012-07-11 16:42	Chase	39.166759	-84.53822	snack theft leads to ohio police chase car crash middletown journal macknorth cincinnati oh	0.027252	0.29096225	ohio		
theft		6529	2.32577752090431E+017	yatown_news	2012-08-06 16:43	Chase	39.198109	-84.464553	snack theft leads to ohio police chase car crash rapid city journal edgemont cincinnati oh	0.032645	0.28080825	cincinnati	ohio	edgemont
robbery		6631	2.03214609627353E+017	topix_oh	2012-05-17 16:05	Chase	39.2709582	-84.4092125	suspect arrested after bank robbery police chase sharonville ohio	0.010558	0.33499625	ohio		
theft		7866	2.45349887368106E+017	KellyBraun513	2012-09-10 22:35	Cops	39.1921376	-84.65951837	you would have loved to be out with me tonight it included almost being molested in a parking lot cops theft and shots	0.267937	0.215562			
prostitution		7875	2.53947533888479E+017	gmann6448	2012-10-04 15:59	Cops	39.20200934	-84.45468112	cops parked outside my work prostitution sting going down	0.040964	0.266089			
theft		7887	2.68322176556474E+017	Chandarmw	2012-11-13 06:59	Cops	39.19768809	-84.571432	obviously trying 4 mom of the year award mom used baby as a shield during theft standoff cops say	0.36586	0.20164375			
robbery		7940	2.47970107228312E+017	ItsLoverBoi	2012-09-18 04:07	Cops	39.26379447	-84.40820833	cops can hear about a robbery and ask everybody da block fa i d i call bullshit	0.008341	0.323952			
kidnapping	robbery	8743	2.48113638806782E+017	topix_oh	2012-09-18 13:37	Criminal	39.1367528	-84.5044395	career criminal indicted in robbery kidnapping of cab driver cincinnati ohio	0.089531	0.188259	cincinnati	ohio	
rape		10907	2.73814148029247E+017	G_PaidForIt	2012-11-28 10:42	Drugs	39.08568592	-84.52032101	i slipped that nigga one of dem date rape drugs molly amp amp sent him home drowsy af hewenttomollyworld	0.023364	0.31744725			
murder		11056	2.78231110352253E+017	EMPRYL	2012-12-10 15:14	Drugs	39.16582073	-84.41919575	gchild lmfao right like they nigga a political prisoner or something that nigga either got caught selling drugs or murder	0.007156	0.31964425			
rape		11061	2.38017671076123E+017	BernLundquist	2012-08-21 17:00	Drugs	39.16133712	-84.43750452	note i m not positive it was rape but other than hard core drugs dealing what else could it have been	0.013119	0.340227			
fraud		14352	2.39141373536768E+017	peanuttom	2012-08-24 19:25	Fraud	39.06820948	-84.39487106	rosenthal a real commissioner wouldn t allow a salary dump like this kuhn a s but selig is a fraud	0.031327	0.3108675			
fraud		14353	2.3914087358414E+017	peanuttom	2012-08-24 19:23	Fraud	39.06820948	-84.39487106	this salary dump wouldn t happen under a real commissioner not a fraud like selig	0.046523	0.27252625			
fraud		14354	2.23222299296412E+017	TonyScardina	2012-07-11 21:08	Fraud	39.0691497	-84.3523324	breaking news rt penis pumps tied to cases of medicare fraud	0.052918	0.30785825			
fraud		14357	2.54353979457282E+017	JCraigKY	2012-10-05 18:54	Fraud	39.04872105	-84.51011952	obama has been a fraud amp lied to america for 4 yrs spit facts and left obozo speechless period	0.005408	0.33708175	america		
fraud		14358	2.53325374228935E+017	JCraigKY	2012-10-02 22:47	Fraud	39.04877091	-84.51016729	so after watching the obamavideo amp seeing what i knew that he s a lying race baiting fraud what annoys me more is his voters won t care	0.06311	0.31022775			
fraud		14359	2.32654365276639E+017	nastynati11	2012-08-06 21:48	Fraud	39.0750839	-84.515326	shutup let america make a decision romney is a fraud an i got proof look at his taxes why dont u talk about that shit	0.009292	0.31787525	america		
fraud		14360	2.11473606826398E+017	gaughanj	2012-06-09 11:03	Fraud	39.07059688	-84.57381153	i know right with the fraud officer i was like that isn t mine and also whattttttt	0.157871	0.2583815			
fraud		14361	2.33704284196327E+017	joshwentz75	2012-08-09 19:20	Fraud	39.01931348	-84.60121751	breaking justice department says it won t prosecute goldman sachs or its employees for financial fraud this is total crap	0.012061	0.32416325			
fraud		14364	2.78469508132389E+017	RobertHarney81	2012-12-11 07:01	Fraud	39.08153783	-84.66832328	no not a fraud two words tom brady allhedoesiswin	0.286207	0.17454175			
fraud		14365	2.68927093394522E+017	GetFrauAnalJobs	2012-11-14 23:03	Fraud	39.109438	-84.488499	mortgage fraud analyst cincinnati oh get fraud analyst jobs fraudanalyst jobs job getalljobs	0.080068	0.2383525	cincinnati		
fraud		14366	2.59603460247405E+017	GetFrauAnalJobs	2012-10-20 06:34	Fraud	39.109438	-84.488499	mortgage fraud analyst cincinnati oh get fraud analyst jobs fraudanalyst jobs job getalljobs	0.080068	0.2383525	cincinnati		
fraud		14368	2.49123364801749E+017	GetCalCenteJobs	2012-09-21 08:30	Fraud	39.109438	-84.488499	call center inbound fraud det cincinnati oh get call center jobs callcenter jobs job getalljobs	0.058785	0.207982			
fraud		14369	2.42087808339177E+017	GetFrauAnalJobs	2012-09-01 22:33	Fraud	39.109438	-84.488499	mortgage fraud analyst cincinnati oh get fraud analyst jobs fraudanalyst jobs job getalljobs	0.080068	0.2383525	cincinnati		
fraud		14370	2.39935747283628E+017	GetInsClaimJobs	2012-08-27 00:01	Fraud	39.109438	-84.488499	fraud claims specialist cincinnati oh get insurance claims jobs insuranceclaims jobs job getalljobs	0.013682	0.14822675	cincinnati		
fraud		14371	2.39308714824307E+017	GetAuditorJobs	2012-08-25 06:30	Fraud	39.109438	-84.488499	mortgage fraud analyst cincinnati oh get auditor jobs auditor jobs job getalljobs	0.092973	0.2086945	cincinnati		
fraud		14372	2.39022447406502E+017	GetInsClaimJobs	2012-08-24 11:32	Fraud	39.109438	-84.488499	fraud claims specialist cincinnati oh get insurance claims jobs insuranceclaims jobs job getalljobs	0.013682	0.14822675	cincinnati		
fraud		14373	2.38969767573209E+017	GetFrauAnalJobs	2012-08-24 08:03	Fraud	39.109438	-84.488499	mortgage fraud analyst cincinnati oh get fraud analyst jobs fraudanalyst jobs job getalljobs	0.080068	0.2383525	cincinnati		
fraud		14374	2.39032933476889E+017	iLOVEdjVinnY	2012-08-24 12:14	Fraud	39.10194266	-84.53913347	hey mr lance armstrong i want my back you fraud realtalk	0.107571	0.20940125			
fraud		14375	2.10109983751287E+017	amanifashion	2012-06-05 16:44	Fraud	39.11203699	-84.52765791	talk too oomf he fraud	0.1292	0.26741625			
fraud		14377	2.02120644559774E+017	BernLundquist	2012-05-14 15:38	Fraud	39.11767939	-84.53526199	junior talk to your boy who just ordered a uc jersey online that he plans on wearing this summer fraud wow	0.250414	0.21114675			
fraud		14378	2.37548034559472E+017	Callme_JoeyF	2012-08-20 09:53	Fraud	39.11858135	-84.57239555	its joey f and the f is for fly fresh and flashy but never for fake or fraud ya feel me gudmornin	0.494141	0.1570405			
fraud		14379	2.28893722090283E+017	AvIAtoR513	2012-07-27 12:44	Fraud	39.13307765	-84.51897559	macy s fraud investigation	0.064929	0.2690925			
fraud		14380	2.11537337149166E+017	Zae_Freaks	2012-06-09 15:16	Fraud	39.1425198	-84.4223693	fraud niggas yall niggas det shit i don like	0.008987	0.3314855			
fraud		14381	2.01337212850282E+017	BernLundquist	2012-05-12 11:45	Fraud	39.14719601	-84.44219328	that girl is a fraud she s never been to dana s aka the other 85 of xavier you never knew existed	0.148817	0.24667625			
fraud		14382	2.37694134612271E+017	ColdAssCoke	2012-08-20 19:34	Fraud	39.1394093	-84.4852869	the bomb lol you must be smelling yourself cause you the only fraud around	0.123806	0.30147375			
fraud		14383	1.82306784822821E+017	SHINExGLIZZY	2012-03-20 23:24	Fraud	39.13916424	-84.46552939	keep it authentic always and forever you ll stand out so much more and attract so many people who the fuck wants to fuck wit a fraud	0.090584	0.29317275			
fraud		14384	1.79957982531043E+017	UncleBobinOH	2012-03-14 11:51	Fraud	39.154683	-84.440192	this judge judy clip should b shown 2 all members of congress re unemployment fraud	0.052564	0.2383135			
fraud		14385	2.79075949012713E+017	Obey_Leone	2012-12-12 23:11	Fraud	39.14423116	-84.49908704	fraud niggas ya niggas dats dat shit i don like	0.011879	0.32994325			
fraud		14386	2.76451797764293E+017	Obey_Leone	2012-12-05 17:23	Fraud	39.14418519	-84.49902727	she to damn old to be believing in his fraud ass	0.029743	0.30745325			
fraud		14387	2.73561850560516E+017	casee_anjel	2012-11-27 18:00	Fraud	39.1532594	-84.4861752	smh i only got 5 real niggas that a never talk ta my main the rest of these hoes be on my dick amp fraud as f	0.008935	0.32196025			
fraud		14388	2.54990188017762E+017	iDntBeleavEit	2012-10-07 13:02	Fraud	39.1410547	-84.5344485	rosepedal well if you get a stud dat say yes rt an me i ll show yu a fraud	0.183695	0.2339485			
fraud		14389	2.28893700405739E+017	AvIAtoR513	2012-07-27 12:44	Fraud	39.13897956	-84.52109721	macy s fraud investigation	0.064929	0.2690925			
fraud		14390	1.67717643019747E+017	WhitSutkamp	2012-02-09 16:12	Fraud	39.14572653	-84.621292	rt fraud is taking over nky	0.056289	0.3151305			
fraud		14392	1.78010604794159E+017	Nikka_2x	2012-03-09 01:53	Fraud	39.15901444	-84.4681811	watch how you use that friend word boa cuz these niggas is fraud	0.119333	0.27381525			
fraud		14393	1.55127515743138E+017	topix_oh	2012-01-05 22:24	Fraud	39.1596001	-84.5046753	carthage real estate agent pleads guilty to fraud cincinnati ohio	0.100084	0.2744865	cincinnati	ohio	carthage
fraud		14394	2.69806172524138E+017	45243	2012-11-17 09:16	Fraud	39.183314	-84.345901	kenwood towne place developer charged with fraud money laundering via	0.082188	0.29882275	kenwood towne		
fraud		14395	2.69320933951562E+017	TinaPeachMarie	2012-11-16 01:08	Fraud	39.18406695	-84.44449593	nobodylikes fraud	0.036522	0.301492			
fraud		14396	2.1783718934467E+017	IAMJAY_BAF	2012-06-27 00:30	Fraud	39.18677598	-84.5845019	you niggas fraud	0.028656	0.30513025			
fraud		14397	2.33561359672021E+017	TangomarMotz	2012-08-09 09:52	Fraud	39.20336282	-84.37733783	nothing like enjoying your morning cup o joe on the phone with a fraud center about your recent transactions in india	0.059773	0.2537835	india		
fraud		14399	1.61913259564343E+017	TheeRealLA	2012-01-24 15:48	Fraud	39.19524296	-84.46480941	namedla they know you re a fraud	0.043672	0.27500975			
fraud		14401	2.42108871622136E+017	HoopStar_Will	2012-09-01 23:57	Fraud	39.2186517	-84.5635552	everybody had sex with trey ready album playing don t fraud	0.42573	0.163528			
fraud		14402	2.82992149690188E+017	R1ckterScale	2012-12-23 18:32	Fraud	39.23337187	-84.56446269	a phony fraud who called me out for no reason	0.027599	0.30335975			
fraud		14403	2.81247420078227E+017	RICKR0LLIN	2012-12-18 22:59	Fraud	39.240193	-84.580073	mut i am contacting ea support to get a refund in my opinion deion is not in packs and ea cant prove that he is lies fraud	0.018106	0.30747625			
fraud		14404	1.66164537714811E+017	jmr02	2012-02-05 09:21	Fraud	39.26926977	-84.4372367	marshall faulk is such a fraud can he at least pretend to be objective	0.02238	0.310616			
fraud		14405	2.42095086190596E+017	loudpackdrive	2012-09-01 23:02	Fraud	39.26127027	-84.47182129	fraud niggas y all niggas dats dat shit i don t like	0.007976	0.329693			
fraud		14406	2.83786291324264E+017	LastKingJulio	2012-12-25 23:08	Fraud	39.29405931	-84.48867763	this reese be remixing my tweets fraud	0.075501	0.29971725			
fraud		14407	2.8082052403941E+017	LastKingJulio	2012-12-17 18:43	Fraud	39.2941285	-84.48901894	if somebody a fraud then ur exposed to the fraudulence and you continue to deal wit them does that make u a fraud too	0.03402	0.31221075			
murder		15390	2.75437201578418E+017	SabinoNick	2012-12-02 22:12	Gun	39.24111645	-84.41317714	hey bobcostas thanks for the commentary on gun control while i m trying to watch a football game murder	0.087887	0.251379			
harassment		16119	2.63285835019997E+017	DESYphotowerks	2012-10-30 10:26	Harassment	39.0213434	-84.6507301	just had to watch a workplace harassment video we brake every rule on a daily bases lol	0.616863	0.092996			
harassment		16120	2.09677451821982E+017	nullkhfsa	2012-06-04 12:06	Harassment	39.1085062	-84.5103071	the harassment starts now	0.258455	0.1260355			
harassment		16123	2.05289316941959E+017	kaitlinmcduffie	2012-05-23 09:29	Harassment	39.1436816	-84.52267966	sometimes just being alone is enough for you to silence the harassment amp the noise of your day amp begin to hear from god chuck swindoll	0.181707	0.2714955			
harassment		16124	2.68523258196922E+017	itsmetorilawlz	2012-11-13 20:18	Harassment	39.21930208	-84.59060198	gerardo is going to get fired for sexual harassment	0.152182	0.27124725			
harassment		16125	1.95231146534126E+017	iLixxxClits	2012-04-25 15:21	Harassment	39.2599778	-84.56508325	rt honestly i think a little sexual harassment is good for the work place rt if you agree	0.561263	0.13340775			
harassment		16126	1.95025672220049E+017	45252	2012-04-25 01:45	Harassment	39.273208	-84.634265	veteran judge facing harassment complaint	0.038447	0.31136775			
harassment		16127	2.50044638239543E+017	ChlosterSays	2012-09-23 21:31	Harassment	39.2926823	-84.540069	i m about to report you all for harassment	0.044893	0.10835925			
harassment		16128	2.298029607361E+017	Chez_The_Rapper	2012-07-30 00:57	Harassment	39.28741131	-84.57439945	preacher i m taking you to court for harassment	0.066962	0.18296675			
murder		17443	2.71428055078171E+017	IamCardoB	2012-11-21 20:41	Homicide	39.1348769	-84.506585	kill the pussy i murder shit homicide on shawty a1	0.001943	0.33510175			
kidnapping		20412	1.85205962339136E+017	KaitlynBryant_	2012-03-28 23:25	Kidnapping	39.04373155	-84.50136272	i m going to move out in a year and a half and im kidnapping you and taking you with me smoothcriminal	0.036541	0.32362025			
kidnapping	robbery	20413	1.7026341827892E+017	topix_ky	2012-02-16 16:48	Kidnapping	39.0847549	-84.5103566	man indicted for nky kidnapping robbery covington kentucky	0.216901	0.16249475	kentucky	nky	
robbery	kidnapping	20414	1.79152113711059E+017	yatown_news	2012-03-12 06:29	Kidnapping	39.05906	-84.542748	man may be tried for robbery and kidnapping together wkrc tv cincinnati kentonhills covington ky	0.092231	0.252758			
robbery	kidnapping	20415	1.71917962276635E+017	yatown_news	2012-02-21 06:23	Kidnapping	39.05906	-84.542748	man may be tried for robbery and kidnapping together wkrc tv cincinnati latoniaterrace covington ky	0.092231	0.252758			
kidnapping		20416	2.52944163417493E+017	wellinghoffa_	2012-10-01 21:32	Kidnapping	39.088732	-84.59868797	here s to the kids who are mad at that kara alongi girl for faking her kidnapping sheranaway oh	0.014819	0.3302965			
kidnapping		20417	1.89422564387471E+017	AshWipeMcD	2012-04-09 14:40	Kidnapping	39.09980033	-84.46541961	i was already planning on kidnapping you anyways so now i know what time to too	0.030602	0.281215			
rape	kidnapping	20418	2.84351799513739E+017	dbvang2	2012-12-27 12:35	Kidnapping	39.1144705	-84.4691714	rt if you stand with the steubenville rape amp kidnapping victim she needs to cont	0.023135	0.31576875	steubenville		
kidnapping		20419	2.80109004351484E+017	IamMeics	2012-12-15 19:36	Kidnapping	39.12927277	-84.48448425	ash kidnapping mase tonight	0.251782	0.1606685			
kidnapping		20420	2.70796930790064E+017	topix_oh	2012-11-20 02:53	Kidnapping	39.119801	-84.557504	cincy man arrested for kidnapping cincinnati ohio	0.013651	0.336552	cincinnati	ohio	
kidnapping		20422	1.67075843292676E+017	ChlosterSays	2012-02-07 21:42	Kidnapping	39.1410172	-84.5049368	i don t know man i think we may have a potential kidnapping watch out haha	0.750676	0.05955375			
kidnapping		20423	1.99675042211172E+017	Galligatorrr	2012-05-07 21:40	Kidnapping	39.14447176	-84.66200196	this is america kidnapping a christian is worse than harboring a fugitive paul	0.004116	0.346091	america		
kidnapping		20424	2.00598158454161E+017	DutcheszOnika	2012-05-10 10:48	Kidnapping	39.1568632	-84.5466123	yes kidnapping my stank fa the day that s my baby	0.250342	0.21035125			
kidnapping		20426	1.92672575028072E+017	bmlane	2012-04-18 13:54	Kidnapping	39.20284228	-84.38053746	i can make it work notmyfirstrodeo where am i kidnapping you from	0.056754	0.2861015			
kidnapping		20428	2.71994720274743E+017	topix_oh	2012-11-23 10:12	Kidnapping	39.2320029	-84.3782734	blue ash man arrested for kidnapping ex girlfriend blueash ohio	0.01702	0.33462325			
kidnapping		20429	2.20692556932071E+017	HrecomestheSun	2012-07-04 21:36	Kidnapping	39.229176	-84.5892372	kelso17 get your ass back here or i m flying down there and kidnapping you	0.025787	0.27056575			
kidnapping		20430	2.25787368580456E+017	BcatSizer	2012-07-18 23:01	Kidnapping	39.26078503	-84.57021623	why is there a kidnapping truck parked n front of my gates hurtem	0.064437	0.13048075			
kidnapping		20431	1.71104490269839E+017	ShamelessLeo	2012-02-19 00:31	Kidnapping	39.25692163	-84.57686386	this one time i liked a girl so i called dibs no kidnapping involved it s legit	0.34171	0.157642			
rape		21044	2.40509382851449E+017	bmlane	2012-08-28 14:01	Kill	39.2028626	-84.38058097	rape and or kill them either one will work	0.004512	0.348633			
rape		21265	2.65716462361121E+017	loudpackdrive	2012-11-06 02:25	Kill	39.26124197	-84.47105289	i don t fuck wit niggas dat do dumb shit like rob kill rape n sell dat white girl	0.002734	0.34364075			
murder		21419	2.06218032790508E+017	gmann6448	2012-05-25 22:59	Killer	39.11427822	-84.62547247	how can you do a story about a murder in miami amp not once talk to horatio cane no wonder the killer hasn t been caught	0.010969	0.32607025	miami		
murder		22548	2.56500051256426E+017	caseypetit	2012-10-11 17:02	Murder	39.08591024	-84.36677174	murder murder look i ve known him for 2 weeks and he wouldn t do somethin like that y all need to get yourself some white friends lol	0.078915	0.30307775			
murder		22549	2.28607220802281E+017	TrentGeezy	2012-07-26 17:46	Murder	39.05212311	-84.41873542	chevy woods bout to murder the stage	0.054078	0.2763925			
murder		22550	2.69285335526175E+017	HollseyIsAPlant	2012-11-15 22:46	Murder	39.08198924	-84.46853032	interwebs are down insight first you murder our cable tv and now our internet seriously	0.01227	0.3195715			
murder		22551	2.78020859870978E+017	JCraigKY	2012-12-10 01:18	Murder	39.04873744	-84.51010795	i could have expected the govt to pay for all my stuff today but i also could ve committed murder some things you just don t do tcot	0.007179	0.296163			
murder		22552	2.75473988556304E+017	JCraigKY	2012-12-03 00:38	Murder	39.04882704	-84.51009516	whatbobcostasbelieves murder began when guns were created duh silly earthlings	0.02298	0.3331115			
murder		22553	2.72797178379002E+017	JCraigKY	2012-11-25 15:21	Murder	39.04885663	-84.51020161	yet you condone their terror acts and murder of israelis and call me a terrorist umm take your ignorance elsewhere troll	0.001557	0.350107			
murder		22554	2.70789146770043E+017	harrison_bigney	2012-11-20 02:22	Murder	39.04000537	-84.50585222	sometimes i want to murder this dog	0.020966	0.3205555			
murder		22555	2.65286165324775E+017	uhlyssaleigh	2012-11-04 21:55	Murder	39.08115625	-84.51628461	well i ve officially found my new form or foreplay thanks dexter wrapped in plastic as future murder victim	0.566708	0.11789575			
murder		22557	2.252870667187E+017	DaniCherice	2012-07-17 13:53	Murder	39.0698795	-84.5027139	never mistake my silence for weakness no one plans a murder out loud	0.018466	0.336656			
murder		22558	1.76880426797892E+017	LSsepn10	2012-03-05 23:02	Murder	39.0799611	-84.5029229	cartman the closest i ve gotten to murder is holding cookies under the milk until the bubbles stop must not of played gta 1 4	0.04024	0.287088			
murder		22559	1.75049160226116E+017	topix_ky	2012-02-29 21:45	Murder	39.080855	-84.505808	covington pd still searching for murder suspect covington kentucky	0.011821	0.3286735	covington	kentucky	
murder		22560	1.62494716275986E+017	cdpistons	2012-01-26 06:18	Murder	39.09232038	-84.4890555	if it wasn t for the wings and wolverines and tigers detroit wouldn t have shit let s go red wings bring another cup to murder city	0.040114	0.3183535			
murder		22561	2.82696280818467E+017	311mfrs	2012-12-22 22:57	Murder	39.03492873	-84.5611584	i don t understand the sense to give up and commit suicide murder suicide tell a person you don t know merry christmas for gods sake	0.017575	0.31242975			
murder		22562	2.43831818858664E+017	NikL_5	2012-09-06 18:03	Murder	39.05268577	-84.54092905	a 5 year old who cries and screams bloody murder babysittingprobs	0.007022	0.336302			
murder		22563	2.42930846762414E+017	yatown_news	2012-09-04 06:23	Murder	39.05906	-84.542748	family friends hold vigil for murder victim cincinnati com fortmitchell covington ky	0.108991	0.28146975			
murder		22564	2.25325819982135E+017	yatown_news	2012-07-17 16:27	Murder	39.05906	-84.542748	murder victim bound stabbed cincinnati com amsterdam covington ky	0.017889	0.324073	cincinnati	ky	
murder		22565	2.24963582884979E+017	yatown_news	2012-07-16 16:27	Murder	39.05906	-84.542748	murder victim bound stabbed cincinnati com amsterdam covington ky	0.017889	0.324073	cincinnati	ky	
murder		22566	1.64253132782707E+017	TravisHufton	2012-01-31 02:46	Murder	39.03452212	-84.53418367	everything about this sleeping bag makes me want to murder someone	0.033908	0.32683075			
murder		22567	1.59321951066796E+017	CaudBurns11	2012-01-17 12:11	Murder	39.04943661	-84.55609333	m burns murder trial	0.005222	0.346825			
murder		22568	2.5715387317998E+017	Yungbull87	2012-10-13 12:20	Murder	39.05075865	-84.58945309	mf be feelin like if u let them get away wit murder or punk u in the past that s how it s gone be forever better guess again	0.045831	0.308623			
murder		22569	2.3723052515944E+017	lukehummelgard	2012-08-19 12:52	Murder	39.04925984	-84.58012235	we can t justify murder with freedom isn t free	0.005066	0.27196875			
murder		22570	2.1169695051128E+017	halie1221	2012-06-10 01:51	Murder	39.0457127	-84.5763526	i m gonna murder myself if i have to listen to elevator music	0.253226	0.23470425			
murder		22571	1.67265353523675E+017	KatieOverbeck	2012-02-08 10:15	Murder	39.07740736	-84.56455796	im about to murder someone and i m hungover life not so fun right now	0.011394	0.33068275			
murder		22573	1.81928131039465E+017	C_East2415	2012-03-19 22:20	Murder	39.05114269	-84.59901047	only murder you and blow up vegas	0.003609	0.34375125			
murder		22574	1.81927345899307E+017	C_East2415	2012-03-19 22:17	Murder	39.05114269	-84.59901047	im gonna murder the entire cast of pll and the director is getting m 80s put in his ass	0.036095	0.315643			
murder		22575	2.13778505027166E+017	Giffdev	2012-06-15 19:42	Murder	39.0520025	-84.6504733	the best thing about flying is screaming children and by best thing i mean murder thing	0.657692	0.08897025			
murder		22576	2.51133921545314E+017	jdrentz	2012-09-26 21:39	Murder	39.09781738	-84.50677483	this is bloody murder tonight go ahead plunk braun please reds	0.025803	0.3272555			
murder		22577	2.30849963473654E+017	elamental1	2012-08-01 22:18	Murder	39.102336	-84.49837723	ivy it s about a murder victim and true accounts of family and friends that new them	0.273949	0.2199915			
murder		22578	2.05759911408304E+017	EMPRYL	2012-05-24 16:39	Murder	39.10446041	-84.51191302	i see i m a have to download this new pusha t song murder that nigga t the streets is watching cause we been waiting 4 you fam	0.098965	0.27121825			
murder		22579	1.95260843607335E+017	45202	2012-04-25 17:19	Murder	39.109438	-84.488499	police release sketch of murder suspect via	0.003965	0.3427515			
murder		22580	1.91941865866666E+017	45202	2012-04-16 13:31	Murder	39.109438	-84.488499	victim suspect named in walnut hills murder via	0.00402	0.33798125	walnut hills		
murder		22581	1.91851479202669E+017	45202	2012-04-16 07:32	Murder	39.109438	-84.488499	suspect arrested in overnight murder via	0.003847	0.35390725			
murder		22582	1.62720934128648E+017	45202	2012-01-26 21:17	Murder	39.109438	-84.488499	man charged with december murder via	0.044815	0.325721			
murder		22583	1.62693990779585E+017	45202	2012-01-26 19:30	Murder	39.109438	-84.488499	man charged with elderly man s murder via	0.008821	0.3158635			
murder		22584	1.62650039917879E+017	EMPRYL	2012-01-26 16:36	Murder	39.10186375	-84.51135809	np murder to excellence ye jay	0.034654	0.26771075			
murder		22585	2.61666510966235E+017	cassandra_anne	2012-10-25 23:12	Murder	39.10733121	-84.52245385	murder ballads on the radio on the radio enjoying some hot spiced cider autumn halloween	0.673322	0.08635375			
murder		22586	2.32006007939793E+017	chucka1uck	2012-08-05 02:51	Murder	39.10846344	-84.5128869	i m about to lay the murder game down on this late night creep lucy blue pizza	0.057944	0.32075975			
murder		22588	2.08368936981508E+017	smprzygocki	2012-05-31 21:26	Murder	39.11157494	-84.51209843	btw at the end of the khron conservatory s butterfly show they murder them by blowtorch be aware	0.156936	0.261706			
murder		22590	2.05110847813583E+017	88FingersJaime	2012-05-22 21:40	Murder	39.11011417	-84.50977949	channing tatum is in another dance movie magic mike and people wonder why murder exists fuck	0.191559	0.26992325			
murder		22591	2.0385201575809E+017	88FingersJaime	2012-05-19 10:18	Murder	39.11035431	-84.50972214	it may murder me in my sleep but dammit i ll have clean floors skynetvacuum	0.009947	0.34056225			
murder		22592	1.88240408277553E+017	EMPRYL	2012-04-06 08:23	Murder	39.11231208	-84.50066317	np murder to excellence ye jay	0.034654	0.26771075			
murder		22594	2.28847779462648E+017	YaFavoriteHomie	2012-07-27 09:42	Murder	39.1112909	-84.5285024	i pay my fool here come that murder one	0.005918	0.34233225			
murder		22595	2.01073299059507E+017	EMPRYL	2012-05-11 18:16	Murder	39.1113912	-84.52718058	it s been at least 12 years since the oj case and that was the 1st time i seen a nigga beat a murder case	0.028635	0.301623			
